train_observations,test_observations,features,mse,rmse
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180",1578579.3225691011,1256.4152667685557
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_180,volume_ma_30,volume_ma_90,volume_ma_180",1579089.041163644,1256.6180967834437
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag3,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_180,volume_ma_365",1579144.768602431,1256.6402701658224
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_365",1579179.6832441597,1256.6541621481065
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag3,close_lag7,nbdi_ma_365,volume_ma_90,volume_ma_180",1579776.8871586164,1256.8917563412597
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag3,close_lag7,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180",1580140.3334105234,1257.036329391686
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_90,volume_ma_180,volume_ma_365",1580314.4195219886,1257.1055721465834
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180",1580879.444473242,1257.330284560601
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag3,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_90",1581601.3148001253,1257.61731651569
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_180,volume_ma_30,volume_ma_90,volume_ma_180",1581610.289709707,1257.6208847302541
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180",1582131.2480535763,1257.8279882613426
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag3,nbdi_ma_30,nbdi_ma_180,volume_ma_90,volume_ma_180",1583097.2702509174,1258.211933757949
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,nbdi_ma_30,nbdi_ma_365,volume_ma_90,volume_ma_365",1584391.5566577567,1258.7261642858452
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_365,volume_ma_90,volume_ma_365",1584629.255598319,1258.8205811783978
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_90",1584934.9504210667,1258.9419964482347
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,volume_ma_180",1585120.8214919618,1259.0158146313977
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,nbdi_ma_30,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180",1585145.6131048263,1259.0256602249322
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_365,volume_ma_90,volume_ma_365",1585248.083330006,1259.0663538233425
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,nbdi_ma_30,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180",1585976.6683692818,1259.3556560278282
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,nbdi_ma_30,nbdi_ma_180,volume_ma_180",1585990.9537829328,1259.3613277304225
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_90,volume_ma_180,volume_ma_365",1587461.7626898554,1259.9451427303711
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,close_lag7,nbdi_ma_90,volume_ma_30,volume_ma_180",1588701.6240040595,1260.4370765746537
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_180,volume_ma_180",1588763.0067815622,1260.4614261378895
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag3,nbdi_ma_30,nbdi_ma_180,volume_ma_30,volume_ma_180",1588963.3639749228,1260.5409013494655
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag7,nbdi_ma_365,volume_ma_90,volume_ma_365",1590729.3036921064,1261.24117586293
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag3,close_lag7,nbdi_ma_365,volume_ma_90,volume_ma_365",1590874.7949969398,1261.298852372799
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_90",1590988.3474327947,1261.3438656578921
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_180,volume_ma_30,volume_ma_90,volume_ma_180",1592269.2505565637,1261.8515168420427
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,nbdi_ma_180,volume_ma_180",1592784.3545076258,1262.0556067414882
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,nbdi_ma_30,nbdi_ma_180,volume_ma_30,volume_ma_180",1594217.9516744118,1262.6234401730437
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,close_lag7,volume_ma_90",1594290.5658618018,1262.652195128097
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,volume_ma_90,volume_ma_180",1597099.6849029828,1263.764093849395
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_90",1597801.8719239158,1264.041879022968
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_180,volume_ma_30,volume_ma_180",1598319.5089125023,1264.246617125196
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_180,volume_ma_90,volume_ma_180",1598407.5976818693,1264.2814550889645
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_90",1598491.8352304662,1264.3147690470385
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_90",1598682.8706328496,1264.3903157778652
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,volume_ma_90,volume_ma_180",1599137.3425497538,1264.570022794212
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,nbdi_ma_90,nbdi_ma_365,volume_ma_180,volume_ma_365",1599211.9587004124,1264.5995250277506
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag3,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_90",1599260.41412955,1264.6186832913509
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag3,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180",1599292.7254664227,1264.6314583571068
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,nbdi_ma_90,nbdi_ma_365,volume_ma_180,volume_ma_365",1600067.0022667106,1264.9375487614836
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag3,nbdi_ma_30,nbdi_ma_180,volume_ma_30,volume_ma_90,volume_ma_180",1600385.1444267873,1265.0632966088247
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,close_lag7,nbdi_ma_90,volume_ma_30,volume_ma_180",1600938.3277587222,1265.2819163169615
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,volume_ma_90,volume_ma_180",1601023.4382960182,1265.3155489031255
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,nbdi_ma_30,nbdi_ma_180,volume_ma_30,volume_ma_90,volume_ma_180",1601196.2004440215,1265.3838154662883
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,close_lag3,close_lag7,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_365",1601411.03916029,1265.4687033507744
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,close_lag7,nbdi_ma_90,volume_ma_180",1601684.8065280132,1265.5768670957973
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,close_lag7,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_365",1602265.2976747588,1265.8061848777477
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,nbdi_ma_30,nbdi_ma_180,volume_ma_30,volume_ma_90,volume_ma_180",1603253.4059753066,1266.196432618299
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_180,volume_ma_180",1603392.8981817588,1266.2515145822172
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_365,volume_ma_90,volume_ma_365",1604406.9820167413,1266.651878779936
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,volume_ma_180",1604837.8809004796,1266.8219610112858
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_365,volume_ma_90,volume_ma_365",1605012.5163523557,1266.8908857326094
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_90,volume_ma_180,volume_ma_365",1605437.1030063774,1267.0584449844362
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_90",1606433.9792634633,1267.4517660500787
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_180,volume_ma_90,volume_ma_180",1607541.269978092,1267.8885084967417
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,nbdi_ma_90,nbdi_ma_180,volume_ma_180",1608180.95855774,1268.1407487174836
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,nbdi_ma_90,volume_ma_90,volume_ma_180",1609344.5447888102,1268.5994422152369
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,nbdi_ma_30,nbdi_ma_180,volume_ma_180",1609374.4282929548,1268.6112203086313
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_90",1609409.8776413668,1268.6251919465287
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_180,volume_ma_180",1609556.786135628,1268.6830912941293
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,volume_ma_30,volume_ma_180",1609567.1445581366,1268.687173639797
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,nbdi_ma_30,nbdi_ma_90,volume_ma_90,volume_ma_180",1610236.3780393174,1268.9508966226067
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_90",1610391.5418914133,1269.012033785107
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_180,volume_ma_365",1611324.0846494916,1269.379409258513
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_90",1611529.2309499888,1269.4602124328233
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_90,volume_ma_180,volume_ma_365",1613470.055971376,1270.2244116577888
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,volume_ma_30,volume_ma_180",1613752.7229143614,1270.3356733219616
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_180,volume_ma_30,volume_ma_180",1614378.4385773751,1270.5819291086173
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_180,volume_ma_365",1616111.3084542074,1271.2636659852303
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,volume_ma_90,volume_ma_180",1616322.0258830162,1271.3465404377423
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,nbdi_ma_365,volume_ma_90,volume_ma_180",1617024.355475671,1271.6227252906701
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,nbdi_ma_90,volume_ma_180",1617767.479135615,1271.9148867497445
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,close_lag3,nbdi_ma_30,nbdi_ma_365,volume_ma_90,volume_ma_365",1618895.2021545914,1272.3581265330101
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,close_lag7,volume_ma_30,volume_ma_90",1619805.4541384196,1272.715779008974
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_90",1620609.3993715183,1273.0315783088486
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_90,volume_ma_180,volume_ma_365",1620679.2642580979,1273.0590183719285
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_180,volume_ma_90,volume_ma_180",1621206.798135082,1273.2661929600904
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,close_lag3,close_lag7,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_365",1621744.0717698238,1273.477157930139
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,nbdi_ma_90,nbdi_ma_180,volume_ma_30,volume_ma_180",1622639.8041630362,1273.828797037905
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,nbdi_ma_30,nbdi_ma_180,volume_ma_30,volume_ma_90,volume_ma_180",1623570.3607225837,1274.19400435043
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag3,nbdi_ma_90,nbdi_ma_365,volume_ma_180,volume_ma_365",1624011.8818716526,1274.3672476455336
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,nbdi_ma_90,nbdi_ma_180,volume_ma_90,volume_ma_180",1624497.722210727,1274.5578536146277
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,nbdi_ma_90,nbdi_ma_180,volume_ma_90,volume_ma_180",1624557.6635921933,1274.5813679762439
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag3,nbdi_ma_90,nbdi_ma_365,volume_ma_180,volume_ma_365",1624626.4802794403,1274.6083634903077
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,nbdi_ma_30,nbdi_ma_365,volume_ma_90,volume_ma_365",1625070.2405555844,1274.7824287130666
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,close_lag7,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180",1626097.554001138,1275.1853018291647
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,volume_ma_90,volume_ma_180",1626129.8246720927,1275.1979550924996
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,close_lag3,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_90,volume_ma_180,volume_ma_365",1626209.2063463551,1275.2290799485224
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,close_lag3,nbdi_ma_30,nbdi_ma_365,volume_ma_90,volume_ma_365",1627262.9531043817,1275.6421728307596
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,close_lag7,nbdi_ma_90,volume_ma_90,volume_ma_180",1627431.9119724105,1275.7083961362057
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_90",1627587.6835979454,1275.7694476659744
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,close_lag3,nbdi_ma_365,volume_ma_90,volume_ma_365",1628049.231503945,1275.9503248574943
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,close_lag3,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_30",1628384.1869151823,1276.081575337244
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,volume_ma_90,volume_ma_180",1628654.2995234346,1276.1874076809545
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,nbdi_ma_30,nbdi_ma_90,volume_ma_180",1629073.7409217656,1276.351730880546
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_90",1629549.2273561074,1276.5379850815673
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_180,volume_ma_30,volume_ma_180",1629656.2597068406,1276.5799072940324
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,close_lag7,nbdi_ma_90,volume_ma_30,volume_ma_180",1630211.550494116,1276.7973803599834
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_180,volume_ma_30,volume_ma_180",1630346.121273306,1276.8500778373732
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,nbdi_ma_90,volume_ma_30,volume_ma_180",1630376.6355849023,1276.8620268395887
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag3,nbdi_ma_90,nbdi_ma_180,volume_ma_180",1631321.8371962316,1277.2320999709614
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,close_lag7,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_365",1631402.299267385,1277.2635981923954
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag3,close_lag7,nbdi_ma_90,volume_ma_30,volume_ma_180",1631563.8441644318,1277.3268352948794
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_90",1632632.572884175,1277.7451126434314
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag3,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,volume_ma_30,volume_ma_180",1633073.7023150777,1277.9177212618492
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,nbdi_ma_30,nbdi_ma_365,volume_ma_90,volume_ma_365",1633724.2545955887,1278.1722319764222
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag3,nbdi_ma_30,nbdi_ma_180,volume_ma_180",1633795.1535902407,1278.1999661986542
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,nbdi_ma_365,volume_ma_90,volume_ma_365",1635063.4843215328,1278.6960093476216
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,close_lag3,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_365",1635353.8641830191,1278.8095496136316
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag3,close_lag7,volume_ma_30,volume_ma_90",1635759.3741098077,1278.9680895588474
