day,low,high,open,close,volume
2019-01-13,3509.24,3711.11,3514.24,3664.19,11241.43679748
2019-01-12,3481.54,3641.86,3619.38,3514.24,8288.70074802
2019-01-11,3557.29,3649.18,3634.73,3619.41,5793.59903748
2019-01-10,3576.0,3699.99,3626.12,3635.69,14489.68866805
2019-01-09,3560.0,4035.21,4004.13,3626.12,21869.18380217
2019-01-08,3962.12,4042.2,3993.85,4004.12,10704.12810583
2019-01-07,3943.36,4114.8,4005.97,3993.86,13959.39645383
2019-01-06,3968.79,4070.0,4040.98,4006.01,9973.66538481
2019-01-05,3756.01,4088.0,3799.99,4040.99,10057.45367318
2019-01-04,3775.0,3874.12,3820.82,3798.62,6451.00775001
2019-01-03,3730.0,3849.0,3787.57,3820.82,9225.1505004
2019-01-02,3758.07,3893.8,3890.8,3787.57,9327.64708895
2019-01-01,3770.07,3916.57,3826.1,3890.79,9982.47084577
2018-12-31,3651.02,3841.17,3691.87,3826.1,10812.88498825
2018-12-30,3625.0,3835.4,3829.0,3691.86,12799.94262556
2018-12-29,3691.01,3863.06,3729.31,3829.0,8725.83851536
2018-12-28,3706.0,3944.33,3887.58,3729.31,9781.01832186
2018-12-27,3576.12,3971.58,3589.89,3888.06,16776.66567306
2018-12-26,3567.0,3841.21,3809.88,3589.89,13433.23545408
2018-12-25,3685.02,3849.2,3780.0,3809.88,9409.62555727
2018-12-24,3675.86,4045.41,4034.0,3780.0,13871.75447137
2018-12-23,3944.92,4239.37,3944.92,4034.0,19713.64189269
2018-12-22,3903.6,4050.0,3981.24,3944.93,10282.4571108
2018-12-21,3790.16,4005.0,3839.26,3980.46,9902.76761597
2018-12-20,3775.0,4162.27,4075.33,3839.06,23496.86262526
2018-12-19,3661.5,4175.0,3682.51,4075.34,30698.00488972
2018-12-18,3637.17,3928.15,3667.76,3682.51,28456.24369309
2018-12-17,3436.5,3688.0,3497.1,3667.77,16980.16942551
2018-12-16,3184.28,3585.95,3194.99,3496.82,21857.11842817
2018-12-15,3181.24,3258.0,3183.01,3195.0,7211.24213116
2018-12-14,3128.89,3228.69,3195.71,3183.0,9343.27239692
2018-12-13,3135.0,3294.9,3265.0,3195.71,14656.53845193
2018-12-12,3227.96,3439.63,3430.24,3265.0,14265.2612416
2018-12-11,3325.58,3486.16,3350.27,3430.24,10524.18793316
2018-12-10,3293.49,3424.92,3410.15,3349.36,11090.98128121
2018-12-09,3354.97,3590.71,3531.18,3410.15,13513.91205579
2018-12-08,3367.79,3642.51,3401.0,3531.18,11758.12530578
2018-12-07,3253.66,3495.0,3380.0,3401.0,13700.64053347
2018-12-06,3212.0,3550.0,3433.3,3380.01,37833.3063615
2018-12-05,3400.0,3849.0,3694.39,3433.26,28942.88212469
2018-12-04,3660.0,3912.53,3901.84,3694.39,14945.0424373
2018-12-03,3732.43,4035.1,3833.47,3901.84,16954.8572436
2018-12-02,3741.95,4119.98,4102.8,3833.47,17040.92435324
2018-12-01,4036.0,4266.0,4142.01,4103.19,11311.33063575
2018-11-30,3910.08,4277.0,3976.01,4142.01,10546.5152018
2018-11-29,3869.0,4297.71,4247.99,3976.0,20010.38688175
2018-11-28,4077.88,4414.89,4224.86,4248.0,20589.29919427
2018-11-27,3775.0,4365.0,3775.01,4225.03,35951.14939353
2018-11-26,3562.9,3830.0,3731.01,3775.0,23788.7518536
2018-11-25,3508.0,4076.25,3936.7,3731.32,36455.22367637
2018-11-24,3456.78,4120.0,3775.0,3936.69,39067.0408264
2018-11-23,3650.84,4370.78,4283.8,3774.99,22955.31007799
2018-11-22,4085.73,4366.05,4268.18,4283.8,19589.94093581
2018-11-21,4238.69,4589.0,4545.12,4265.36,13038.24058241
2018-11-20,4239.01,4627.55,4349.24,4545.11,28516.37041797
2018-11-19,4035.0,4889.0,4736.67,4349.23,66596.87804572
2018-11-18,4670.05,5560.0,5560.0,4733.5,41591.922304
2018-11-17,5503.34,5665.0,5503.34,5560.0,4724.53451302
2018-11-16,5450.83,5544.0,5512.26,5504.17,4784.39720845
2018-11-15,5410.0,5609.91,5579.5,5512.24,9359.82281671
2018-11-14,5188.0,5645.0,5605.01,5579.52,21893.75591627
2018-11-13,5280.93,6293.38,6259.35,5605.46,32734.2371058
2018-11-12,6252.5,6328.22,6327.87,6259.34,4686.91466432
2018-11-11,6305.95,6383.59,6357.6,6327.87,3731.22277403
2018-11-10,6271.15,6360.0,6347.42,6357.6,2363.52860474
2018-11-09,6327.46,6374.0,6334.89,6347.42,2421.62395944
2018-11-08,6305.0,6415.0,6406.24,6334.89,4588.21636599
2018-11-07,6388.0,6511.88,6503.12,6406.24,5335.81077269
2018-11-06,6448.5,6540.0,6448.5,6503.12,5832.93617972
2018-11-05,6387.82,6449.65,6404.0,6448.5,5512.34724778
2018-11-04,6372.0,6439.99,6423.29,6404.0,4088.66689308
2018-11-03,6313.17,6464.15,6331.96,6423.28,4055.76910661
2018-11-02,6315.91,6351.7,6349.8,6331.96,2572.93306167
2018-11-01,6333.94,6378.77,6344.0,6349.8,4182.90368781
2018-10-31,6293.44,6360.0,6304.18,6344.0,4490.97798078
2018-10-30,6201.67,6353.24,6267.63,6304.18,5229.24512215
2018-10-29,6240.54,6289.0,6266.0,6267.63,4101.07125232
2018-10-28,6211.0,6414.99,6403.63,6266.0,6986.99576529
2018-10-27,6380.01,6415.0,6409.11,6403.62,2142.01330512
2018-10-26,6390.0,6421.76,6404.87,6409.12,2332.79150241
2018-10-25,6383.54,6450.0,6395.58,6404.87,4134.91005811
2018-10-24,6377.5,6422.0,6415.97,6395.58,3747.24490173
2018-10-23,6395.13,6471.0,6395.13,6415.98,5193.91688879
2018-10-22,6360.0,6411.5,6407.64,6395.14,4036.62569307
2018-10-21,6377.77,6427.63,6415.87,6407.65,4004.82602681
2018-10-20,6405.57,6452.87,6413.99,6415.88,2611.79072657
2018-10-19,6369.0,6420.0,6382.99,6414.0,3425.84267768
2018-10-18,6353.86,6409.61,6394.96,6382.99,3816.48535963
2018-10-17,6355.0,6489.83,6443.69,6394.96,7212.21394135
2018-10-16,6411.19,6459.99,6457.1,6443.7,5507.26662058
2018-10-15,6375.0,6493.11,6440.43,6457.11,10080.9913573
2018-10-14,6151.58,6810.0,6183.52,6440.42,21436.33656382
2018-10-13,6151.0,6288.45,6196.01,6183.49,3763.1183462
2018-10-12,6178.0,6212.0,6188.01,6196.0,3842.85929097
2018-10-11,6111.97,6235.2,6154.68,6188.01,5574.64739116
2018-10-10,6033.34,6524.56,6524.56,6154.69,20730.76349424
2018-10-09,6445.48,6591.32,6589.48,6524.56,6387.67198644
2018-10-08,6552.5,6612.86,6607.53,6589.48,4580.90974272
2018-10-07,6545.63,6681.19,6569.99,6608.07,5447.87548657
2018-10-06,6491.81,6585.01,6552.42,6570.0,2625.49820988
2018-10-05,6536.0,6594.39,6593.94,6552.43,2725.25647489
2018-10-04,6510.58,6641.0,6547.45,6593.94,5347.26443214
2018-10-03,6454.38,6603.01,6466.03,6547.45,6676.80282302
2018-10-02,6398.96,6507.95,6498.47,6466.03,6264.41952033
2018-10-01,6452.0,6591.37,6572.83,6498.46,5444.03636431
2018-09-30,6474.9,6639.33,6605.0,6572.83,7146.81077109
2018-09-29,6523.0,6642.28,6581.0,6605.0,3698.72106704
2018-09-28,6452.02,6620.01,6620.01,6581.0,4371.91544933
2018-09-27,6528.13,6786.73,6680.01,6620.01,9039.12902254
2018-09-26,6430.0,6734.79,6455.65,6680.01,7878.87406105
2018-09-25,6380.62,6537.26,6435.0,6455.66,5910.04399306
2018-09-24,6320.5,6582.1,6582.09,6436.89,9533.99965627
2018-09-23,6555.99,6716.16,6696.99,6582.09,5562.20172954
2018-09-22,6660.05,6777.0,6707.34,6696.99,3506.51220124
2018-09-21,6628.01,6823.0,6750.0,6707.33,5315.7868296
2018-09-20,6492.5,6777.1,6493.11,6750.0,11391.70322303
2018-09-19,6337.0,6530.0,6386.95,6493.11,6819.60351487
2018-09-18,6106.37,6511.0,6335.69,6386.94,10754.09693733
2018-09-17,6228.0,6384.04,6250.71,6335.7,6137.36794174
2018-09-16,6207.55,6529.75,6498.0,6250.7,9335.4497769
2018-09-15,6323.68,6521.75,6518.68,6498.0,3520.8035532
2018-09-14,6470.0,6565.0,6478.05,6518.68,3404.11751484
2018-09-13,6378.05,6580.0,6485.99,6478.04,7691.81053625
2018-09-12,6323.64,6530.0,6326.0,6485.99,9800.75125525
2018-09-11,6191.1,6340.94,6282.53,6326.0,7428.99131549
2018-09-10,6176.76,6405.0,6300.0,6282.53,7512.79094263
2018-09-09,6221.49,6375.13,6235.02,6300.0,7028.65453232
2018-09-08,6147.0,6450.0,6188.0,6235.01,6356.67380803
2018-09-07,6116.0,6460.0,6395.01,6188.0,7581.68777214
2018-09-06,6325.0,6530.0,6495.0,6395.01,8369.22939503
2018-09-05,6272.73,6703.73,6687.96,6495.0,18836.77907471
2018-09-04,6664.07,7384.0,7359.99,6687.96,16381.47246369
2018-09-03,7229.94,7402.5,7256.48,7360.0,7999.76955668
2018-09-02,7192.99,7339.52,7294.99,7256.98,6133.07725249
2018-09-01,7130.0,7328.99,7191.07,7295.0,5891.96980364
2018-08-31,7010.98,7275.0,7015.01,7191.08,6276.18561687
2018-08-30,6884.49,7090.46,6983.0,7015.01,7857.29840392
2018-08-29,6790.0,7048.66,7030.92,6983.0,8327.34545381
2018-08-28,6907.42,7119.0,7071.01,7030.9,7712.75849986
2018-08-27,6864.96,7128.0,6911.9,7071.01,11880.45612553
2018-08-26,6654.13,6947.6,6709.98,6911.9,7307.58523518
2018-08-25,6572.0,6773.0,6737.52,6709.98,5009.10271396
2018-08-24,6668.0,6790.0,6690.88,6737.52,4930.16607076
2018-08-23,6451.55,6725.0,6526.36,6690.88,7427.5446068
2018-08-22,6348.69,6568.37,6359.99,6526.36,6998.97316777
2018-08-21,6250.0,6890.65,6475.89,6359.99,17611.22588439
2018-08-20,6249.12,6490.0,6258.74,6475.89,6860.90002944
2018-08-19,6227.71,6525.0,6489.53,6258.74,7905.42302586
2018-08-18,6328.45,6547.34,6396.63,6489.53,4472.17616704
2018-08-17,6312.0,6613.23,6585.5,6396.64,6974.44185927
2018-08-16,6290.39,6585.5,6315.9,6585.49,10776.85436559
2018-08-15,6200.0,6475.01,6269.01,6315.9,8976.04113374
2018-08-14,6189.0,6636.0,6195.0,6269.01,17786.54579416
2018-08-13,5900.0,6258.32,6253.67,6195.01,17742.68279169
2018-08-12,6139.57,6544.99,6316.0,6253.67,10604.12278957
2018-08-11,6169.46,6482.0,6236.0,6316.01,8324.09104131
2018-08-10,6003.0,6485.76,6146.01,6235.56,10153.23416272
2018-08-09,6015.0,6584.8,6546.46,6146.01,8064.70939768
2018-08-08,6177.51,6633.21,6282.5,6546.45,13980.70056404
2018-08-07,6121.04,6718.22,6718.22,6282.5,22145.35061404
2018-08-06,6647.07,7152.0,6938.0,6718.22,11165.1416331
2018-08-05,6840.0,7163.0,7030.0,6938.0,8956.04941689
2018-08-04,6880.0,7086.52,7005.0,7030.01,6243.59990905
2018-08-03,6940.0,7495.0,7414.08,7005.0,9933.75030971
2018-08-02,7285.0,7538.53,7533.92,7414.08,11084.8522024
2018-08-01,7462.0,7707.54,7603.99,7533.92,6917.39838355
2018-07-31,7437.0,7750.0,7727.28,7603.99,11853.49011195
2018-07-30,7629.48,8173.57,8170.0,7727.27,12604.37481313
2018-07-29,7850.0,8274.92,8216.33,8170.01,10568.96492471
2018-07-28,8127.87,8289.96,8227.38,8216.34,4239.76030429
2018-07-27,8065.0,8230.0,8182.64,8228.9,4141.05036475
2018-07-26,7787.29,8276.55,7932.0,8184.21,11991.35205827
2018-07-25,7840.0,8290.0,8157.15,7931.99,11869.52084895
2018-07-24,8042.0,8482.84,8390.04,8157.15,14713.91077749
2018-07-23,7695.99,8488.0,7720.08,8385.5,19636.00922903
2018-07-22,7378.26,7809.0,7400.0,7720.09,12449.92345846
2018-07-21,7327.75,7569.69,7408.0,7397.8,5599.21912506
2018-07-20,7204.32,7444.77,7334.46,7408.0,5079.339249
2018-07-19,7259.76,7687.0,7470.01,7334.46,10406.31899656
2018-07-18,7281.42,7581.0,7378.99,7470.01,9985.49794394
2018-07-17,7229.89,7584.85,7315.0,7378.99,15774.39905617
2018-07-16,6663.51,7472.5,6728.8,7315.01,15644.40972338
2018-07-15,6330.3,6750.0,6348.73,6728.81,9147.40601617
2018-07-14,6233.26,6385.35,6248.65,6348.73,3882.96945333
2018-07-13,6187.0,6323.68,6216.29,6248.65,3044.81810615
2018-07-12,6121.53,6335.09,6246.68,6216.29,5975.71038478
2018-07-11,6075.01,6390.04,6390.04,6249.75,9411.45794822
2018-07-10,6281.01,6400.0,6303.69,6390.04,5038.30347773
2018-07-09,6279.0,6679.47,6664.01,6303.7,8177.86682562
2018-07-08,6625.0,6815.82,6701.97,6664.01,5254.12964941
2018-07-07,6671.0,6778.31,6753.29,6701.97,3321.52529781
2018-07-06,6512.0,6843.26,6599.99,6753.28,4496.26591603
2018-07-05,6452.2,6639.0,6532.96,6600.0,5215.29306825
2018-07-04,6449.5,6700.0,6587.46,6532.95,6985.12310145
2018-07-03,6411.51,6796.62,6502.62,6587.47,6847.85549833
2018-07-02,6465.0,6673.99,6611.79,6502.62,6501.26577908
2018-07-01,6270.01,6669.99,6349.5,6611.79,8287.96529635
2018-06-30,6256.76,6424.14,6383.19,6349.5,4069.05699082
2018-06-29,6185.0,6520.15,6202.36,6383.19,6783.38450293
2018-06-28,5790.01,6300.0,5850.25,6202.36,11065.12248838
2018-06-27,5816.6,6161.47,6132.16,5851.66,7769.8116466
2018-06-26,5983.56,6175.43,6074.01,6132.17,7061.43624405
2018-06-25,6006.39,6271.0,6246.01,6074.0,6680.68174851
2018-06-24,6070.13,6340.01,6150.0,6246.01,9237.28844816
2018-06-23,5777.0,6255.8,6178.29,6149.99,13211.31953891
2018-06-22,6040.01,6250.0,6059.82,6178.29,6070.20787087
2018-06-21,5921.21,6725.0,6719.01,6059.82,18193.25099287
2018-06-20,6682.3,6787.0,6759.54,6719.01,4385.00279703
2018-06-19,6557.66,6817.0,6736.41,6759.18,6683.29357071
2020-02-08,9888.76,10178.91,9905.64,10168.35,9649.74938704
2020-02-07,9653.47,9955.0,9807.92,9905.64,8100.97112281
2020-02-06,9713.99,9885.0,9763.01,9808.05,8516.62840515
2020-02-05,9521.47,9857.0,9613.91,9763.01,12672.13678163
2020-02-04,9150.0,9769.7,9164.33,9613.82,13267.06193659
2020-02-03,9078.05,9350.0,9280.49,9164.33,8190.74898707
2020-02-02,9220.0,9619.95,9325.01,9280.49,11910.28572971
2020-02-01,9140.0,9480.0,9380.18,9323.5,7307.92291459
2020-01-31,9285.01,9458.08,9334.98,9380.18,4387.41986202
2020-01-30,9195.49,9522.5,9502.71,9334.98,9719.06131452
2020-01-29,9171.11,9574.68,9287.9,9503.08,12948.39766745
2020-01-28,9224.75,9439.83,9391.14,9288.44,12233.05063864
2020-01-27,8880.87,9418.91,8895.95,9394.5,17578.54006083
2020-01-26,8556.6,8985.0,8595.0,8895.96,9548.60475006
2020-01-25,8278.68,8595.0,8326.8,8595.0,5497.32293973
2020-01-24,8252.73,8437.76,8427.58,8326.81,3783.20831697
2020-01-23,8216.71,8509.99,8385.21,8427.26,8634.96792308
2020-01-22,8278.0,8665.0,8660.38,8385.22,12206.24491133
2020-01-21,8565.0,8791.76,8722.03,8660.38,5481.36960818
2020-01-20,8465.0,8774.31,8628.89,8722.03,7520.65103045
2020-01-19,8504.06,8734.84,8697.53,8628.89,5605.80561385
2020-01-18,8465.0,9194.99,8908.95,8697.53,15218.51476182
2020-01-17,8800.1,8980.0,8899.42,8909.32,5600.21827844
2020-01-16,8665.67,9013.0,8714.77,8899.42,15447.36512517
2020-01-15,8580.0,8850.0,8808.81,8714.76,9265.76423506
2020-01-14,8550.0,8900.0,8812.58,8808.81,14977.61979023
2020-01-13,8105.23,8893.69,8105.6,8815.69,27075.8082207
2020-01-12,8041.95,8195.81,8180.81,8104.5,6678.02840315
2020-01-11,7963.25,8185.0,8017.47,8180.81,3920.74009838
2020-01-10,8000.01,8290.0,8198.09,8020.0,7557.36879269
2020-01-09,7671.0,8199.77,7813.78,8198.09,13419.69851238
2020-01-08,7744.48,8048.67,8047.75,7813.78,9477.65983784
2020-01-07,7845.0,8469.39,8160.01,8045.51,23927.67532995
2020-01-06,7723.0,8216.0,7764.63,8158.52,19857.45754518
2020-01-05,7343.17,7805.0,7355.4,7764.63,11770.42968139
2020-01-04,7312.22,7488.87,7348.63,7355.4,5942.01494574
2020-01-03,7263.32,7398.0,7334.45,7348.63,4742.46620989
2020-01-02,6854.67,7401.2,6945.02,7334.45,14056.39238489
2020-01-01,6903.0,7186.18,7174.33,6945.02,8010.92738748
2019-12-31,7136.05,7238.14,7165.72,7174.33,3350.63004888
2019-12-30,7111.0,7298.67,7218.01,7165.72,6755.96883486
2019-12-29,7200.0,7386.28,7384.57,7218.0,7347.22088262
2019-12-28,7278.07,7531.0,7302.67,7384.89,6557.31229484
2019-12-27,7232.55,7346.0,7245.83,7302.67,4621.76136294
2019-12-26,7053.32,7254.0,7194.13,7245.83,8492.97603648
2019-12-25,7140.0,7432.1,7192.12,7194.13,7669.0329008
2019-12-24,7115.5,7265.12,7255.01,7192.12,3299.65944044
2019-12-23,7151.08,7426.15,7310.79,7255.01,7797.31351736
2019-12-22,7259.19,7688.99,7514.74,7310.79,15139.33988185
2019-12-21,7125.0,7521.55,7143.01,7513.06,10202.17603024
2019-12-20,7099.57,7190.0,7190.0,7143.01,3423.26190789
2019-12-19,7073.66,7220.0,7149.13,7190.0,6020.22689987
2019-12-18,7044.45,7371.7,7288.05,7149.12,10503.10731585
2019-12-17,6430.0,7448.24,6616.62,7285.53,23097.53223695
2019-12-16,6556.0,6933.21,6877.04,6616.62,14047.39777918
2019-12-15,6803.24,7137.0,7111.0,6877.03,13170.13695005
2019-12-14,7006.01,7220.01,7062.92,7111.0,4905.19442136
2019-12-13,7008.03,7264.33,7249.9,7062.91,4334.04050458
2019-12-12,7183.29,7299.21,7185.91,7249.9,6119.05346128
2019-12-11,7075.01,7298.5,7201.24,7185.91,8578.07225074
2019-12-10,7124.45,7263.31,7219.37,7201.23,5951.55939387
2019-12-09,7156.03,7398.0,7337.51,7219.37,7187.10559074
2019-12-08,7262.87,7659.38,7520.0,7337.51,10252.89331517
2019-12-07,7387.5,7580.84,7502.2,7520.0,4243.5281669
2019-12-06,7487.0,7643.0,7541.76,7502.19,4876.33856339
2019-12-05,7305.75,7609.5,7393.55,7540.08,9346.34006931
2019-12-04,7152.78,7489.87,7199.0,7393.54,9248.37658376
2019-12-03,7080.0,7775.0,7302.94,7198.99,16490.16548626
2019-12-02,7237.26,7412.85,7305.01,7302.94,6169.03965176
2019-12-01,7157.33,7430.0,7405.33,7305.01,7029.95625983
2019-11-30,7237.16,7555.92,7555.92,7404.27,8692.58780339
2019-11-29,7453.0,7820.0,7759.99,7555.92,6130.42566398
2019-11-28,7411.0,7870.1,7432.41,7760.0,10862.78844038
2019-11-27,7370.62,7660.82,7524.73,7432.41,8646.63700515
2019-11-26,6850.0,7678.76,7162.67,7523.72,19213.98364601
2019-11-25,7021.84,7340.59,7127.01,7162.67,11857.43287032
2019-11-24,6526.0,7379.99,6908.64,7127.01,27124.48255363
2019-11-23,6865.0,7344.0,7329.29,6908.64,10695.00788503
2019-11-22,7102.21,7361.41,7283.19,7329.29,7728.4239895
2019-11-21,6775.47,7720.0,7616.48,7283.03,33676.50950942
2019-11-20,7374.5,8114.97,8082.97,7616.46,16947.0184322
2019-11-19,8030.05,8222.41,8123.36,8082.96,5296.45566165
2019-11-18,7980.07,8197.82,8168.84,8123.36,7360.99550259
2019-11-17,8015.0,8501.01,8501.0,8168.84,9864.11956342
2019-11-16,8371.02,8637.01,8481.0,8500.01,3754.24485434
2019-11-15,8423.0,8531.03,8457.48,8481.0,2712.33956982
2019-11-14,8361.0,8773.22,8630.01,8457.48,10940.91541078
2019-11-13,8558.01,8784.61,8758.34,8630.0,5607.47902352
2019-11-12,8705.0,8838.8,8811.0,8758.34,4486.2787504
2019-11-11,8556.56,8870.0,8721.53,8810.0,6272.86259557
2019-11-10,8590.0,9067.34,9032.23,8721.54,7049.92853839
2019-11-09,8731.43,9150.0,8807.89,9032.23,6070.46798596
2019-11-08,8712.52,8873.48,8763.01,8807.89,4175.00938447
2019-11-07,8660.0,9246.0,9198.85,8763.01,12876.55531942
2019-11-06,9075.0,9375.16,9341.27,9198.84,5989.36091519
2019-11-05,9253.66,9450.0,9322.09,9341.27,6829.68611819
2019-11-04,9169.84,9474.89,9412.63,9322.09,7581.21667266
2019-11-03,9127.0,9600.0,9206.52,9412.53,8361.9587774
2019-11-02,9068.3,9380.0,9308.52,9206.52,4294.50041401
2019-11-01,9210.0,9393.0,9253.09,9308.52,4559.26538837
2019-10-31,9057.27,9299.99,9159.96,9253.12,7774.27145408
2019-10-30,8950.0,9433.0,9164.45,9159.48,8326.9619179
2019-10-29,8991.33,9431.36,9431.36,9164.44,9862.67699421
2019-10-28,9068.19,9575.0,9225.06,9430.8,12640.19748534
2019-10-27,9180.59,9939.69,9555.89,9226.5,16736.97258328
2019-10-26,9102.33,9826.72,9259.98,9548.84,19636.4291242
2019-10-25,8645.01,10540.49,8668.0,9259.78,53383.40194086
2019-10-24,7389.91,8800.1,7430.87,8668.0,27140.20895781
2019-10-23,7359.48,7509.99,7475.54,7430.87,7972.6408295
2019-10-22,7296.44,8049.0,8024.0,7474.85,19159.93039884
2019-10-21,7998.9,8317.14,8209.92,8024.72,6015.86741941
2019-10-20,8156.0,8349.84,8235.94,8209.92,6137.13312184
2019-10-19,7875.01,8309.0,7965.27,8236.12,6162.04807515
2019-10-18,7873.46,8099.98,7954.15,7965.28,4839.48919554
2019-10-17,7814.08,8117.77,8076.94,7954.16,7071.35598576
2019-10-16,7937.01,8124.42,7995.81,8076.2,4909.27039643
2019-10-15,7908.86,8171.59,8162.44,7993.54,8489.99546525
2019-10-14,8085.65,8420.0,8355.0,8162.44,8558.56827956
2019-10-13,8215.66,8409.0,8282.96,8355.0,4462.4931302
2019-10-12,8146.47,8469.02,8309.03,8282.97,5858.03981575
2019-10-11,8261.46,8425.0,8263.02,8309.03,3046.40450951
2019-10-10,8226.0,8826.0,8587.49,8267.33,12446.84471206
2019-10-09,8452.5,8660.0,8590.01,8587.5,7908.66988763
2019-10-08,8121.0,8712.45,8180.0,8590.0,14459.7776891
2019-10-07,8107.26,8342.97,8208.99,8180.0,5857.54021433
2019-10-06,7762.35,8310.57,7859.79,8209.0,10012.00725014
2019-10-05,7780.85,8176.18,8147.63,7859.79,8697.93975986
2019-10-04,8020.2,8200.0,8156.68,8147.63,3826.82870697
2019-10-03,8002.21,8241.35,8241.27,8156.67,7715.28010237
2019-10-02,8059.22,8419.95,8381.72,8240.41,7778.11842343
2019-10-01,8168.85,8391.0,8321.87,8381.72,7016.97195206
2019-09-30,8200.0,8535.0,8304.95,8321.52,12266.35796784
2019-09-29,7701.0,8393.23,8054.09,8304.96,15142.61949966
2019-09-28,7902.96,8246.87,8217.47,8052.4,7142.36916333
2019-09-27,8015.25,8343.0,8193.99,8217.47,9039.55200543
2019-09-26,7861.02,8290.0,8060.0,8193.99,15914.66412076
2019-09-25,7712.45,8464.08,8438.35,8060.0,27664.78945578
2019-09-24,8222.01,8743.86,8530.01,8438.35,23524.43263014
2019-09-23,8159.35,9777.16,9693.74,8530.01,38736.2261491
2019-09-22,9609.37,10051.15,10026.79,9693.74,11355.88878537
2019-09-21,9848.37,10097.0,9973.99,10026.8,5276.95241027
2019-09-20,9917.34,10170.15,10168.85,9973.99,5043.0795144
2019-09-19,10056.3,10309.84,10275.01,10168.85,6183.91792313
2019-09-18,9585.86,10379.15,10156.22,10275.01,15625.02434239
2019-09-17,10074.08,10258.0,10185.42,10155.26,5627.58140023
2019-09-16,10135.44,10276.18,10262.54,10185.39,5716.08222324
2019-09-15,10068.42,10379.98,10303.66,10262.54,7785.7271484
2019-09-14,10263.39,10380.0,10360.01,10304.46,2745.26528355
2019-09-13,10223.36,10439.0,10365.94,10360.25,4470.31545378
2019-09-12,10157.0,10452.5,10423.85,10365.93,6909.03483326
2019-09-11,10040.0,10460.0,10158.81,10423.72,7625.24967791
2019-09-10,9851.97,10297.12,10093.0,10160.2,8374.04003496
2019-09-09,9916.0,10389.26,10310.01,10093.01,8098.57574372
2019-09-08,10059.99,10541.75,10401.13,10310.0,9745.07271844
2019-09-07,10231.13,10595.0,10484.37,10398.97,4915.56585169
2019-09-06,10304.52,10580.0,10308.9,10484.37,4381.36082048
2019-09-05,10182.0,10939.34,10574.28,10308.92,15732.60470722
2019-09-04,10452.15,10666.43,10581.84,10574.73,7432.47882878
2019-09-03,10380.0,10833.14,10628.48,10581.84,12180.82546922
2019-09-02,10280.0,10790.0,10381.26,10628.48,15518.02066249
2019-09-01,9756.54,10486.77,9766.62,10381.26,11794.06048881
2019-08-31,9539.58,9840.0,9600.86,9766.52,4200.85038239
2019-08-30,9436.2,9707.48,9582.42,9600.86,4057.20202851
2019-08-29,9337.97,9699.0,9494.8,9582.42,8734.15084369
2019-08-28,9321.73,9717.03,9714.01,9495.0,14421.69716916
2019-08-27,9522.93,10277.0,10171.95,9714.31,17637.06892056
2019-08-26,10019.56,10379.87,10361.65,10171.85,7514.28766499
2019-08-25,10140.9,10680.0,10142.0,10361.65,14125.38101325
2019-08-24,9899.95,10374.85,10148.0,10138.72,7288.06423633
2019-08-23,9886.26,10429.0,10413.45,10147.96,7987.20795651
2019-08-22,10035.84,10478.0,10105.61,10410.85,9413.53218337
2019-08-21,9759.0,10237.53,10133.34,10107.15,10912.33836991
2019-08-20,9841.59,10800.0,10768.49,10130.0,17445.28744509
2019-08-19,10555.7,10953.0,10917.94,10769.09,8820.93622259
2019-08-18,10265.0,10938.76,10315.48,10920.0,12220.3862029
2019-08-17,10066.66,10513.45,10217.99,10315.48,6794.78437545
2019-08-16,9978.0,10475.82,10352.78,10217.79,7307.99789432
2019-08-15,9739.99,10539.9,10300.01,10352.78,19532.59596641
2019-08-14,9470.0,10445.0,10021.13,10300.01,27939.82663467
2019-08-13,9888.88,10859.97,10854.92,10025.86,24889.57722872
2019-08-12,10746.0,11438.39,11389.25,10854.92,12500.34295603
2019-08-11,11222.4,11555.55,11540.76,11389.28,6095.28181493
2019-08-10,11088.88,11585.0,11280.95,11540.76,7329.58936485
2019-08-09,11170.0,11969.99,11860.62,11280.95,13852.24742434
2019-08-08,11651.89,12040.0,11982.39,11856.1,11774.51896894
2019-08-07,11451.0,12050.0,11983.41,11981.0,14887.10999049
2019-08-06,11366.26,12147.0,11465.49,11975.03,22145.48730119
2019-08-05,11187.0,12320.4,11811.75,11465.49,24773.04936684
2019-08-04,10977.98,11950.0,10977.98,11819.49,23345.19630495
2019-08-03,10572.0,11089.74,10822.09,10977.51,11813.6738868
2019-08-02,10500.0,10922.08,10533.62,10820.76,10082.35714313
2019-08-01,10321.42,10670.0,10404.41,10533.01,13217.84401203
2019-07-31,9881.0,10497.0,10089.97,10405.94,14432.5695627
2019-07-30,9570.01,10135.12,9589.01,10087.3,12849.73773412
2019-07-29,9371.96,9839.83,9499.21,9589.01,9411.16267094
2019-07-28,9356.75,9729.87,9533.0,9495.01,10565.16661892
2019-07-27,9108.88,9669.11,9469.37,9533.0,10054.74987437
2019-07-26,9292.0,10248.41,9843.0,9479.98,18982.08417104
2019-07-25,9657.21,9898.03,9880.86,9843.0,10732.61028519
2019-07-24,9734.58,10184.99,9772.59,9883.33,13297.26756531
2019-07-23,9507.38,9919.08,9848.9,9772.6,18264.50732336
2019-07-22,9800.23,10324.28,10324.13,9840.12,18060.8898857
